title="Electric Field"
variables = "x","y","Ex","Ey","E"
zone i=101,j=101,f=point
32 4 834.213 10265.7 10299.5
33 4 811.428 10540.5 10571.6
34 4 782.528 10808.6 10836.9
35 4 750.18 11066 11091.4
36 4 717.229 11313.5 11336.2
37 4 682.839 11550.5 11570.7
38 4 647.217 11775.8 11793.5
39 4 608.736 11987.2 12002.7
40 4 566.468 12186.3 12199.5
41 4 522.206 12370.4 12381.4
42 4 476.505 12538.7 12547.7
43 4 430.199 12690.5 12697.8
44 4 380.607 12827.7 12833.4
45 4 328.409 12949 12953.2
46 4 276.287 13051.6 13054.6
47 4 223.825 13136 13137.9
48 4 170.313 13202.6 13203.7
49 4 114.543 13251.3 13251.8
50 4 57.8171 13280.1 13280.3
51 4 0.255203 13289.9 13289.9
52 4 -57.9292 13279.3 13279.4
53 4 -115.434 13250.8 13251.3
54 4 -171.401 13203 13204.1
55 4 -226.596 13136.4 13138.3
56 4 -280.009 13052 13055
57 4 -330.147 12948.2 12952.5
58 4 -380.962 12826.8 12832.4
59 4 -430.555 12687.1 12694.4
60 4 -478.179 12533.4 12542.6
61 4 -525.325 12363.4 12374.6
62 4 -569.038 12178.5 12191.8
63 4 -609.529 11980.3 11995.8
64 4 -648.158 11768.3 11786.1
65 4 -682.426 11544.7 11564.8
66 4 -714.949 11309.2 11331.7
67 4 -747.465 11063.3 11088.5
68 4 -778.666 10806.1 10834.1
69 4 -807.677 10539.7 10570.6
70 4 -834.43 10262.9 10296.8
71 4 -858.925 9977.49 10014.4
72 4 -878.913 9685.4 9725.19
73 4 -897.86 9387.15 9430
74 4 -917.048 9083.95 9130.12
75 4 -932.516 8772.74 8822.16
76 4 -945.116 8458.56 8511.2
77 4 -957.395 8139.08 8195.19
78 4 -969.176 7817.36 7877.2
79 4 -979.237 7490.91 7554.65
80 4 -988.373 7160.64 7228.53
81 4 -996.567 6827.89 6900.23
82 4 -1002.51 6493.41 6570.35
83 4 -1007.45 6157.3 6239.18
84 4 -1012.22 5818.78 5906.17
85 4 -1016.99 5479.66 5573.24
86 4 -1020.39 5139.61 5239.93
87 4 -1022.19 4798.49 4906.16
88 4 -1024.41 4456.52 4572.74
89 4 -1026.25 4113.66 4239.74
90 4 -1025.84 3772.25 3909.25
91 4 -1025.91 3430.29 3580.41
92 4 -1027.19 3087.28 3253.68
93 4 -1027.35 2744.4 2930.39
94 4 -1027.54 2401.37 2611.98
95 4 -1028.42 2058.11 2300.75
96 4 -1028.78 1714.96 1999.87
97 4 -1028.68 1371.89 1714.72
98 4 -1028.75 1028.99 1455.04
99 4 -1028.8 686.107 1236.59
100 4 -1028.84 343.091 1084.54
101 4 -514.537 -0 514.537
1 5 686.177 -0 686.177
2 5 1372.34 343.09 1414.58
3 5 1372.73 686.388 1534.77
4 5 1372.91 1029.73 1716.16
5 5 1372.74 1372.78 1941.37
6 5 1372.47 1715.81 2197.2
7 5 1372.34 2059.2 2474.59
8 5 1372.29 2402.66 2766.94
9 5 1371.92 2746.08 3069.71
10 5 1371.33 3089.41 3380.09
11 5 1370.31 3432.44 3695.86
12 5 1368.91 3775.64 4016.14
13 5 1367.27 4118.39 4339.42
14 5 1365.13 4460.42 4664.64
15 5 1362.76 4801.99 4991.61
16 5 1360.29 5144.46 5321.27
17 5 1356.53 5485.1 5650.35
18 5 1351.39 5826.16 5980.84
19 5 1345.71 6166.46 6311.59
20 5 1339.45 6504.64 6641.12
21 5 1330.36 6840.07 6968.24
22 5 1319.4 7173.8 7294.13
23 5 1309.91 7506.86 7620.29
24 5 1298.33 7836.96 7943.77
25 5 1282.89 8162.73 8262.93
26 5 1265.86 8483.5 8577.42
27 5 1246.34 8799.39 8887.22
28 5 1224.42 9110.75 9192.65
29 5 1200.12 9418.1 9494.26
30 5 1172.33 9719.06 9789.51
31 5 1143.79 10012.9 10078.1
32 5 1114.64 10299.9 10360
33 5 1083.4 10576.4 10631.8
34 5 1046.3 10845.6 10895.9
35 5 1004.12 11106.2 11151.5
36 5 961.24 11358 11398.6
37 5 915.136 11597.4 11633.4
38 5 866.326 11825.1 11856.8
39 5 815.124 12039 12066.6
40 5 759.781 12240.9 12264.4
41 5 700.063 12427.3 12447
42 5 637.533 12598.9 12615
43 5 574.781 12753.2 12766.2
44 5 510.433 12892.5 12902.6
45 5 441.556 13016.7 13024.2
46 5 370.756 13121.7 13126.9
47 5 299.707 13207.4 13210.8
48 5 227.978 13274.7 13276.6
49 5 153.674 13323.2 13324.1
50 5 76.9434 13352.3 13352.5
51 5 -0.987495 13360.7 13360.7
52 5 -77.8618 13350 13350.2
53 5 -153.535 13320.1 13321
54 5 -228.844 13269.7 13271.7
55 5 -301.877 13202.5 13205.9
56 5 -374.105 13119.4 13124.7
57 5 -444.431 13015.2 13022.8
58 5 -513.226 12891.3 12901.5
59 5 -578.08 12750.4 12763.5
60 5 -640.797 12593.8 12610.1
61 5 -703.448 12420.5 12440.4
62 5 -761.12 12233.5 12257.1
63 5 -815.875 12033.7 12061.3
64 5 -866.31 11819.4 11851.1
65 5 -912.449 11593.2 11629
66 5 -957.583 11353.3 11393.6
67 5 -1001.04 11104.5 11149.5
68 5 -1042.08 10844.5 10894.5
69 5 -1080.02 10575.3 10630.3
70 5 -1115.97 10296.3 10356.6
71 5 -1148.27 10010.1 10075.7
72 5 -1175.4 9716.54 9787.38
73 5 -1199.77 9415.05 9491.18
74 5 -1224.95 9109.07 9191.06
75 5 -1246.19 8796.64 8884.47
76 5 -1263.22 8479.38 8572.95
77 5 -1279.21 8156.92 8256.62
78 5 -1293.8 7832.06 7938.2
79 5 -1308.2 7504.54 7617.71
80 5 -1320.75 7172.68 7293.27
81 5 -1330.75 6838.62 6966.9
82 5 -1338.63 6502.35 6638.71
83 5 -1345.66 6163.83 6309.01
84 5 -1351.45 5824.48 5979.21
85 5 -1356.57 5484.51 5649.79
86 5 -1360.74 5143.62 5320.57
87 5 -1364.01 4802.77 4992.71
88 5 -1367.44 4460.33 4665.24
89 5 -1368.08 4118.06 4339.37
90 5 -1367.51 3775.99 4015.99
91 5 -1368.9 3432.39 3695.3
92 5 -1370.16 3089.08 3379.31
93 5 -1370.77 2745.83 3068.98
94 5 -1371.31 2401.9 2765.79
95 5 -1371.81 2058.43 2473.66
96 5 -1371.98 1714.97 2196.24
97 5 -1371.71 1371.68 1939.87
98 5 -1371.52 1028.86 1714.54
99 5 -1371.76 685.923 1533.7
100 5 -1372.01 342.783 1414.18
101 5 -686.06 -0 686.06
1 6 857.687 -0 857.687
2 6 1715.75 343.237 1749.75
3 6 1715.95 686.505 1848.18
4 6 1715.91 1029.42 2001.01
5 6 1715.82 1372.52 2197.23
